TimeStamps,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,Trial,Activity
2018/7/4 12:15:25,0.714,0.269,0.66,20.915,-3.232,-8.293,2,7
2018/7/4 12:15:25,0.808,0.263,0.657,-37.683,-12.5,-4.878,2,7
2018/7/4 12:15:26,0.806,0.199,0.642,-55.183,-2.683,-3.598,2,7
2018/7/4 12:15:26,0.806,0.199,0.642,-71.22,-3.293,0.854,2,7
2018/7/4 12:15:26,0.765,-0.041,0.559,-152.256,-5.366,-5.183,2,7
2018/7/4 12:15:26,0.697,0.055,0.574,-30.305,-0.793,7.683,2,7
2018/7/4 12:15:26,0.528,0.333,0.66,-60.549,32.622,38.415,2,7
2018/7/4 12:15:26,0.528,0.333,0.66,-92.561,48.354,114.756,2,7
2018/7/4 12:15:26,0.215,-0.166,0.403,107.988,49.512,251.768,2,7
2018/7/4 12:15:26,-0.045,-0.203,0.241,120.427,73.415,279.573,2,7
2018/7/4 12:15:26,-0.3,-0.618,0.254,-69.695,103.293,303.902,2,7
2018/7/4 12:15:26,-0.3,-0.618,0.254,-142.805,85.732,293.659,2,7
2018/7/4 12:15:26,-0.788,-0.554,0.325,-297.683,96.585,294.085,2,7
2018/7/4 12:15:26,-1.668,-1.141,0.057,-294.024,47.744,341.951,2,7
2018/7/4 12:15:26,-2.228,-1.367,0.222,-31.707,57.805,404.146,2,7
2018/7/4 12:15:26,-2.228,-1.367,0.222,90.671,65.793,353.842,2,7
2018/7/4 12:15:26,-1.413,-0.381,0.381,302.134,110.488,-31.28,2,7
2018/7/4 12:15:26,-1.004,0.043,0.384,67.988,45.793,-121.524,2,7
2018/7/4 12:15:27,-1.004,0.043,0.384,-166.463,-12.988,-98.963,2,7
2018/7/4 12:15:27,-0.695,-0.614,0.273,-243.903,-50.488,-44.146,2,7
2018/7/4 12:15:27,-0.822,-0.552,0.219,-71.28,-37.5,13.963,2,7
2018/7/4 12:15:27,-1.125,-0.439,0.002,-30.366,-37.622,15.732,2,7
2018/7/4 12:15:27,-1.125,-0.439,0.002,-263.293,-52.683,-88.78,2,7
2018/7/4 12:15:27,-1.125,-0.439,0.002,-281.585,-24.39,-145.671,2,7
2018/7/4 12:15:27,-0.921,-0.823,-0.161,25.183,58.354,-135.976,2,7
2018/7/4 12:15:27,-0.859,-0.643,-0.127,188.781,66.22,-86.585,2,7
2018/7/4 12:15:27,-0.859,-0.643,-0.127,353.293,65.244,-40.488,2,7
2018/7/4 12:15:27,-0.89,0.016,0.203,189.939,31.28,25.061,2,7
2018/7/4 12:15:27,-0.89,0.016,0.203,3.171,30.183,19.39,2,7
2018/7/4 12:15:27,-0.964,-0.381,0.22,-82.866,33.049,18.049,2,7
2018/7/4 12:15:27,-0.983,-0.403,0.201,1.098,45.366,24.024,2,7
2018/7/4 12:15:27,-0.983,-0.403,0.201,13.902,49.939,22.683,2,7
2018/7/4 12:15:27,-0.968,-0.318,0.236,0.976,50.854,25.671,2,7
2018/7/4 12:15:27,-0.968,-0.318,0.236,-4.451,50.549,35.549,2,7
2018/7/4 12:15:27,-0.999,-0.299,0.326,-21.402,41.646,47.256,2,7
2018/7/4 12:15:28,-1.029,-0.448,0.354,-95.427,16.707,46.22,2,7
2018/7/4 12:15:28,-1.029,-0.448,0.354,-46.707,4.268,52.988,2,7
2018/7/4 12:15:28,-1.004,-0.482,0.252,45.976,5.793,48.902,2,7
2018/7/4 12:15:28,-1.019,-0.312,0.233,50.427,-6.646,18.902,2,7
2018/7/4 12:15:28,-1.019,-0.312,0.233,-0.122,-21.28,0.854,2,7
2018/7/4 12:15:28,-0.991,-0.342,0.207,-37.073,-31.951,-16.402,2,7
2018/7/4 12:15:28,-0.974,-0.413,0.169,-16.829,-25.976,-36.463,2,7
2018/7/4 12:15:28,-1.026,-0.386,0.178,6.22,-18.232,-38.963,2,7
2018/7/4 12:15:28,-1.026,-0.386,0.178,22.744,-10.854,-40.793,2,7
2018/7/4 12:15:28,-1.133,-0.327,0.234,44.878,-9.451,-40.122,2,7
2018/7/4 12:15:28,-1.133,-0.327,0.234,65.61,-14.512,-39.878,2,7
2018/7/4 12:15:28,-1.06,-0.201,0.258,59.39,-16.829,-37.866,2,7
2018/7/4 12:15:28,-0.892,-0.225,0.27,12.561,-0.122,-15.305,2,7
2018/7/4 12:15:28,-0.892,-0.225,0.27,23.902,16.524,6.159,2,7
2018/7/4 12:15:28,-0.797,-0.242,0.315,54.146,31.707,32.561,2,7
2018/7/4 12:15:28,-0.797,-0.242,0.315,71.524,37.378,54.939,2,7
2018/7/4 12:15:28,-0.931,-0.189,0.337,65.366,35.915,70.183,2,7
2018/7/4 12:15:28,-0.931,-0.189,0.337,45.671,25.427,76.463,2,7
2018/7/4 12:15:28,-0.954,-0.284,0.29,-53.171,-10.976,26.28,2,7
2018/7/4 12:15:29,-0.902,-0.326,0.258,-22.561,-11.159,2.317,2,7
2018/7/4 12:15:29,-0.902,-0.326,0.258,-4.512,-9.329,-6.646,2,7
2018/7/4 12:15:29,-0.921,-0.277,0.255,-5.427,-6.829,-17.683,2,7
2018/7/4 12:15:29,-0.99,-0.28,0.279,-14.634,-3.171,-37.5,2,7
2018/7/4 12:15:29,-0.99,-0.28,0.279,-8.72,0.671,-45.61,2,7
2018/7/4 12:15:29,-1.015,-0.238,0.306,-1.463,-2.317,-54.817,2,7
2018/7/4 12:15:29,-1.015,-0.238,0.306,0.183,-3.659,-60.549,2,7
2018/7/4 12:15:29,-0.946,-0.197,0.311,-3.476,-2.012,-55.793,2,7
2018/7/4 12:15:29,-0.918,-0.234,0.311,-18.232,3.537,-21.402,2,7
2018/7/4 12:15:29,-0.918,-0.234,0.311,-16.463,8.537,-1.89,2,7
2018/7/4 12:15:29,-0.971,-0.268,0.295,-10.732,10.915,14.695,2,7
2018/7/4 12:15:29,-0.971,-0.268,0.295,-10.061,11.28,27.744,2,7
2018/7/4 12:15:29,-1.024,-0.292,0.268,-18.963,10.793,37.134,2,7
2018/7/4 12:15:29,-1.024,-0.292,0.268,-31.524,9.085,40.671,2,7
2018/7/4 12:15:29,-1.018,-0.346,0.24,-29.756,9.024,32.866,2,7
2018/7/4 12:15:29,-1.008,-0.377,0.235,-18.11,10.427,27.988,2,7
2018/7/4 12:15:29,-1.008,-0.377,0.235,-8.049,10.183,22.683,2,7
2018/7/4 12:15:29,-0.988,-0.362,0.249,-3.293,9.756,14.878,2,7
2018/7/4 12:15:29,-0.969,-0.342,0.251,-0.61,4.085,-3.72,2,7
2018/7/4 12:15:30,-0.969,-0.342,0.251,0.305,0.122,-10.183,2,7
2018/7/4 12:15:30,-0.969,-0.322,0.237,-4.939,-3.902,-14.146,2,7
2018/7/4 12:15:30,-0.969,-0.322,0.237,-13.232,-7.012,-16.402,2,7
2018/7/4 12:15:30,-0.982,-0.338,0.219,-10.671,-6.28,-19.024,2,7
2018/7/4 12:15:30,-0.986,-0.333,0.222,-2.378,-3.902,-19.512,2,7
2018/7/4 12:15:30,-0.986,-0.333,0.222,4.573,-2.5,-19.939,2,7
2018/7/4 12:15:30,-0.976,-0.305,0.228,3.537,-1.768,-17.134,2,7
2018/7/4 12:15:30,-0.955,-0.307,0.232,5,-0.793,-11.22,2,7
2018/7/4 12:15:30,-0.955,-0.307,0.232,8.659,0.732,-4.146,2,7
2018/7/4 12:15:30,-0.961,-0.308,0.234,10.488,1.159,2.866,2,7
2018/7/4 12:15:30,-0.974,-0.325,0.214,-1.646,-2.927,9.085,2,7
2018/7/4 12:15:30,-0.974,-0.325,0.214,-6.951,-2.866,9.878,2,7
2018/7/4 12:15:30,-0.97,-0.352,0.205,-7.256,-0.427,9.939,2,7
2018/7/4 12:15:30,-0.97,-0.352,0.205,-2.439,3.72,9.878,2,7
2018/7/4 12:15:30,-0.96,-0.35,0.225,6.098,6.524,10.732,2,7
2018/7/4 12:15:30,-0.96,-0.35,0.225,9.756,6.89,10.854,2,7
2018/7/4 12:15:30,-0.965,-0.334,0.24,-0.549,2.805,6.524,2,7
2018/7/4 12:15:30,-0.973,-0.349,0.231,-4.573,0.244,3.598,2,7
2018/7/4 12:15:30,-0.973,-0.349,0.231,-3.415,-0.549,0.122,2,7
2018/7/4 12:15:30,-0.974,-0.341,0.227,-0.488,-1.402,-5.244,2,7
2018/7/4 12:15:31,-0.967,-0.328,0.229,-1.646,-1.89,-6.951,2,7
2018/7/4 12:15:31,-0.967,-0.328,0.229,-0.976,-2.134,-7.5,2,7
2018/7/4 12:15:31,-0.968,-0.32,0.23,-0.793,-2.927,-5.671,2,7
2018/7/4 12:15:31,-0.97,-0.32,0.22,-3.598,-3.415,-5.488,2,7
2018/7/4 12:15:31,-0.97,-0.32,0.22,-3.963,-3.232,-4.695,2,7
2018/7/4 12:15:31,-0.965,-0.321,0.216,-2.683,-1.768,-3.171,2,7
2018/7/4 12:15:31,-0.965,-0.321,0.216,-0.976,0.061,-1.159,2,7
2018/7/4 12:15:31,-0.964,-0.321,0.223,-0.61,1.037,1.098,2,7
2018/7/4 12:15:31,-0.968,-0.33,0.226,-1.707,1.951,4.024,2,7
2018/7/4 12:15:31,-0.968,-0.33,0.226,-1.829,2.073,4.878,2,7
2018/7/4 12:15:31,-0.971,-0.337,0.228,-1.829,2.195,5.061,2,7
2018/7/4 12:15:31,-0.971,-0.337,0.228,-1.524,2.073,4.817,2,7
2018/7/4 12:15:31,-0.968,-0.339,0.228,-1.524,1.585,4.146,2,7
2018/7/4 12:15:31,-0.97,-0.339,0.226,-0.732,1.707,2.683,2,7
2018/7/4 12:15:31,-0.97,-0.339,0.226,0.549,2.073,1.524,2,7
2018/7/4 12:15:31,-0.97,-0.339,0.226,0.732,1.402,0.671,2,7
2018/7/4 12:15:31,-0.972,-0.334,0.224,-0.427,0.671,-1.098,2,7
2018/7/4 12:15:31,-0.972,-0.334,0.224,-0.427,-0.122,-2.439,2,7
2018/7/4 12:15:31,-0.971,-0.327,0.219,-1.037,-0.305,-2.927,2,7
2018/7/4 12:15:31,-0.972,-0.322,0.217,-0.915,0.305,-2.378,2,7
2018/7/4 12:15:32,-0.972,-0.322,0.217,-0.671,1.098,-1.22,2,7
2018/7/4 12:15:32,-0.975,-0.323,0.216,-0.793,0.915,-0.122,2,7
2018/7/4 12:15:32,-0.975,-0.323,0.216,-0.061,2.195,0.061,2,7
2018/7/4 12:15:32,-0.961,-0.323,0.225,5.183,3.963,3.537,2,7
2018/7/4 12:15:32,-0.975,-0.328,0.236,6.707,4.39,5.854,2,7
2018/7/4 12:15:32,-0.975,-0.328,0.236,5.854,1.829,6.707,2,7
2018/7/4 12:15:32,-0.98,-0.34,0.225,0.915,-1.037,4.573,2,7
2018/7/4 12:15:32,-0.963,-0.34,0.209,2.256,-2.439,-1.098,2,7
2018/7/4 12:15:32,-0.963,-0.34,0.209,3.476,-0.671,-0.732,2,7
2018/7/4 12:15:32,-0.974,-0.338,0.217,6.22,1.037,-0.732,2,7
2018/7/4 12:15:32,-0.974,-0.338,0.217,7.5,0.915,-2.988,2,7
2018/7/4 12:15:32,-0.981,-0.324,0.23,5.305,-0.305,-5.61,2,7
2018/7/4 12:15:32,-0.976,-0.31,0.229,3.598,-2.622,-6.524,2,7
2018/7/4 12:15:32,-0.976,-0.31,0.229,1.768,-3.171,-5.244,2,7
2018/7/4 12:15:32,-0.964,-0.31,0.226,3.354,-3.049,-2.927,2,7
2018/7/4 12:15:32,-0.964,-0.31,0.226,4.573,-2.256,0,2,7
2018/7/4 12:15:32,-0.958,-0.31,0.234,2.866,-3.232,3.598,2,7
2018/7/4 12:15:32,-0.962,-0.318,0.224,-5,-5.488,2.622,2,7
2018/7/4 12:15:32,-0.962,-0.318,0.224,-10.549,-6.22,0.427,2,7
2018/7/4 12:15:32,-0.966,-0.333,0.206,-11.585,-2.988,-0.854,2,7
2018/7/4 12:15:33,-0.963,-0.328,0.213,-10.488,-0.061,-0.244,2,7
2018/7/4 12:15:33,-0.961,-0.323,0.237,-6.341,4.39,2.744,2,7
2018/7/4 12:15:33,-0.961,-0.323,0.237,-7.073,4.939,4.573,2,7
2018/7/4 12:15:33,-0.978,-0.33,0.252,-7.5,4.207,5.305,2,7
2018/7/4 12:15:33,-0.978,-0.33,0.252,-7.134,2.866,4.939,2,7
2018/7/4 12:15:33,-0.974,-0.337,0.247,-9.085,1.341,4.268,2,7
2018/7/4 12:15:33,-0.967,-0.342,0.252,-2.195,2.683,5.976,2,7
2018/7/4 12:15:33,-0.967,-0.342,0.252,1.098,3.232,6.159,2,7
2018/7/4 12:15:33,-0.969,-0.339,0.262,3.598,1.829,5.488,2,7
2018/7/4 12:15:33,-0.967,-0.34,0.25,1.159,-2.988,1.585,2,7
2018/7/4 12:15:33,-0.967,-0.34,0.25,0,-5.549,-1.037,2,7
2018/7/4 12:15:33,-0.976,-0.341,0.225,-0.732,-6.463,-3.476,2,7
2018/7/4 12:15:33,-0.968,-0.333,0.22,3.354,-5.061,-5.61,2,7
2018/7/4 12:15:33,-0.968,-0.333,0.22,6.89,-3.354,-6.159,2,7
2018/7/4 12:15:33,-0.953,-0.305,0.229,7.378,-3.659,-6.037,2,7
2018/7/4 12:15:33,-0.962,-0.308,0.213,-6.22,-4.817,-6.159,2,7
2018/7/4 12:15:33,-0.962,-0.308,0.213,-9.085,-3.537,-5.61,2,7
2018/7/4 12:15:33,-0.952,-0.322,0.208,-7.195,0.854,-3.72,2,7
2018/7/4 12:15:33,-0.969,-0.317,0.242,6.646,10.122,5.305,2,7
2018/7/4 12:15:34,-0.969,-0.317,0.242,6.22,9.756,7.988,2,7
2018/7/4 12:15:34,-0.983,-0.32,0.256,0.671,6.098,7.622,2,7
2018/7/4 12:15:34,-0.973,-0.339,0.239,-6.524,1.159,4.756,2,7
2018/7/4 12:15:34,-0.973,-0.339,0.239,-4.146,1.098,4.329,2,7
2018/7/4 12:15:34,-0.963,-0.342,0.233,-2.439,1.341,4.207,2,7
2018/7/4 12:15:34,-0.963,-0.342,0.233,-1.22,1.524,3.78,2,7
2018/7/4 12:15:34,-0.97,-0.342,0.234,-1.28,0.915,2.622,2,7
2018/7/4 12:15:34,-0.97,-0.342,0.234,-1.463,0.122,0.732,2,7
2018/7/4 12:15:34,-0.978,-0.33,0.229,0.549,-0.061,-3.354,2,7
2018/7/4 12:15:34,-0.978,-0.33,0.229,2.012,0.061,-3.293,2,7
2018/7/4 12:15:34,-0.974,-0.315,0.244,3.902,0.305,-3.232,2,7
2018/7/4 12:15:34,-0.964,-0.302,0.24,3.049,-2.5,-0.305,2,7
2018/7/4 12:15:34,-0.957,-0.313,0.225,0.732,-2.683,2.439,2,7
2018/7/4 12:15:34,-0.957,-0.313,0.225,0.915,-1.829,4.573,2,7
2018/7/4 12:15:34,-0.958,-0.329,0.22,2.317,-0.671,5.305,2,7
2018/7/4 12:15:34,-0.954,-0.33,0.222,0.244,-1.524,2.561,2,7
2018/7/4 12:15:34,-0.954,-0.33,0.222,-3.598,-2.439,-1.341,2,7
2018/7/4 12:15:34,-0.964,-0.327,0.219,-10.305,-4.756,-4.39,2,7
2018/7/4 12:15:35,-0.964,-0.327,0.219,-19.024,-7.134,-6.341,2,7
2018/7/4 12:15:35,-0.994,-0.34,0.211,-13.293,3.78,-5.183,2,7
2018/7/4 12:15:35,-0.994,-0.34,0.211,-0.793,8.232,-0.854,2,7
2018/7/4 12:15:35,-0.955,-0.285,0.319,14.878,10.671,3.537,2,7
2018/7/4 12:15:35,-1.03,-0.256,0.387,-0.732,-8.841,11.524,2,7
2018/7/4 12:15:35,-1.03,-0.256,0.387,-38.902,-19.512,21.585,2,7
2018/7/4 12:15:35,-1.019,-0.346,0.295,-39.634,-36.463,6.829,2,7
2018/7/4 12:15:35,-0.881,-0.325,0.166,-42.622,-30.061,-14.817,2,7
2018/7/4 12:15:35,-0.881,-0.325,0.166,-49.024,-20.854,-17.683,2,7
2018/7/4 12:15:35,-0.855,-0.419,0.113,-53.049,-8.293,2.744,2,7
2018/7/4 12:15:35,-0.941,-0.514,0.18,32.988,27.622,35.549,2,7
2018/7/4 12:15:35,-0.941,-0.514,0.18,97.561,33.354,27.134,2,7
2018/7/4 12:15:35,-1.029,-0.35,0.239,111.829,31.768,5.732,2,7
2018/7/4 12:15:35,-1.029,-0.35,0.239,83.963,24.756,-15.061,2,7
2018/7/4 12:15:35,-0.949,-0.297,0.226,22.134,3.659,-40.854,2,7
2018/7/4 12:15:36,-1.007,-0.33,0.241,24.878,11.89,-2.012,2,7
2018/7/4 12:15:36,-1.007,-0.33,0.241,32.256,10.793,-0.549,2,7
2018/7/4 12:15:36,-1.019,-0.281,0.257,14.39,-2.012,-6.829,2,7
2018/7/4 12:15:36,-0.964,-0.261,0.228,-6.707,-8.72,-6.646,2,7
2018/7/4 12:15:36,-0.964,-0.261,0.228,-22.988,-12.561,-1.646,2,7
2018/7/4 12:15:36,-0.935,-0.305,0.192,-34.146,-9.878,15.854,2,7
2018/7/4 12:15:36,-0.942,-0.351,0.178,-31.159,-4.634,22.317,2,7
2018/7/4 12:15:36,-0.942,-0.351,0.178,-23.841,1.768,26.402,2,7
2018/7/4 12:15:36,-0.979,-0.376,0.191,-15.732,8.293,28.78,2,7
2018/7/4 12:15:36,-0.979,-0.376,0.191,-9.512,12.866,29.329,2,7
2018/7/4 12:15:36,-0.974,-0.383,0.225,-1.463,15.122,26.28,2,7
2018/7/4 12:15:36,-0.982,-0.374,0.253,10.366,15.427,13.841,2,7
2018/7/4 12:15:36,-0.982,-0.374,0.253,12.927,10.793,10.61,2,7
2018/7/4 12:15:36,-0.996,-0.353,0.263,12.012,3.841,6.646,2,7
2018/7/4 12:15:36,-0.996,-0.35,0.234,-6.159,-9.39,-11.768,2,7
2018/7/4 12:15:36,-0.996,-0.35,0.234,-5.732,-12.805,-19.207,2,7
2018/7/4 12:15:36,-0.986,-0.343,0.218,-1.341,-13.963,-24.329,2,7
2018/7/4 12:15:36,-0.986,-0.343,0.218,3.171,-13.293,-26.402,2,7
2018/7/4 12:15:36,-0.973,-0.284,0.219,2.134,-15.793,-23.11,2,7
2018/7/4 12:15:37,-0.973,-0.284,0.219,-4.817,-16.768,-20.793,2,7
2018/7/4 12:15:37,-0.958,-0.288,0.207,-10.915,-15.854,-18.232,2,7
2018/7/4 12:15:37,-0.936,-0.296,0.206,-12.927,-6.829,2.622,2,7
2018/7/4 12:15:37,-0.96,-0.301,0.218,-18.659,1.524,20.976,2,7
2018/7/4 12:15:37,-0.979,-0.327,0.23,-19.939,2.195,31.22,2,7
2018/7/4 12:15:37,-0.979,-0.327,0.23,-20.427,0.122,36.951,2,7
2018/7/4 12:15:37,-0.949,-0.315,0.221,-23.659,-1.89,35.793,2,7
2018/7/4 12:15:37,-0.949,-0.315,0.221,-31.646,-4.756,32.317,2,7
2018/7/4 12:15:37,-1.013,-0.333,0.194,-57.5,-9.146,28.841,2,7
2018/7/4 12:15:37,-0.975,-0.394,0.192,-64.512,-5.976,23.415,2,7
2018/7/4 12:15:37,-0.975,-0.394,0.192,-48.963,1.585,18.049,2,7
2018/7/4 12:15:37,-0.954,-0.399,0.249,-15.366,9.146,15.915,2,7
2018/7/4 12:15:37,-0.954,-0.399,0.249,10.915,10.915,15.549,2,7
2018/7/4 12:15:37,-1.014,-0.295,0.303,-16.646,-9.634,1.951,2,7
2018/7/4 12:15:37,-1,-0.302,0.283,-51.463,-21.098,-11.951,2,7
2018/7/4 12:15:37,-1,-0.302,0.283,-57.317,-26.28,-19.878,2,7
2018/7/4 12:15:37,-0.927,-0.318,0.259,-28.72,-27.317,-18.415,2,7
2018/7/4 12:15:37,-0.881,-0.28,0.232,-39.878,-23.11,-4.329,2,7
2018/7/4 12:15:38,-0.916,-0.326,0.207,-45.488,-17.866,4.024,2,7
2018/7/4 12:15:38,-0.916,-0.326,0.207,-43.963,-10.122,8.049,2,7
2018/7/4 12:15:38,-0.961,-0.357,0.226,-33.537,-0.305,7.317,2,7
2018/7/4 12:15:38,-0.961,-0.357,0.226,-19.39,10.366,3.598,2,7
2018/7/4 12:15:38,-1.028,-0.34,0.332,-66.707,2.5,-0.671,2,7
2018/7/4 12:15:38,-0.959,-0.472,0.308,-35.61,2.317,8.354,2,7
2018/7/4 12:15:38,-0.959,-0.472,0.308,34.512,12.744,17.256,2,7
2018/7/4 12:15:38,-0.956,-0.386,0.259,70,17.134,16.463,2,7
2018/7/4 12:15:38,-0.979,-0.313,0.242,49.085,8.72,8.841,2,7
2018/7/4 12:15:38,-0.979,-0.313,0.242,21.585,8.659,6.89,2,7
2018/7/4 12:15:38,-0.947,-0.384,0.248,42.744,6.829,2.256,2,7
2018/7/4 12:15:38,-1.003,-0.327,0.249,30.732,-7.195,-14.207,2,7
2018/7/4 12:15:38,-0.996,-0.302,0.21,0,-13.537,-23.537,2,7
2018/7/4 12:15:38,-0.996,-0.302,0.21,-16.768,-12.561,-30.671,2,7
2018/7/4 12:15:38,-0.926,-0.355,0.2,-9.024,-4.512,-31.89,2,7
2018/7/4 12:15:38,-0.926,-0.355,0.2,21.463,8.902,-25.244,2,7
2018/7/4 12:15:38,-0.924,-0.301,0.244,53.598,17.988,-4.817,2,7
2018/7/4 12:15:38,-0.97,-0.282,0.28,29.39,15.732,5.915,2,7
2018/7/4 12:15:38,-0.995,-0.312,0.272,31.829,11.402,6.28,2,7
2018/7/4 12:15:39,-0.995,-0.312,0.272,31.951,6.341,3.476,2,7
2018/7/4 12:15:39,-0.984,-0.29,0.25,21.28,0.488,0.549,2,7
2018/7/4 12:15:39,-0.96,-0.31,0.22,-6.341,-7.622,-0.305,2,7
2018/7/4 12:15:39,-0.96,-0.31,0.22,-10.61,-7.683,-0.183,2,7
2018/7/4 12:15:39,-0.948,-0.331,0.209,-10.366,-4.817,0,2,7
2018/7/4 12:15:39,-0.959,-0.321,0.222,-1.098,3.171,1.585,2,7
2018/7/4 12:15:39,-0.959,-0.321,0.222,-1.28,5.061,2.317,2,7
2018/7/4 12:15:39,-0.963,-0.315,0.242,-4.634,5.671,2.378,2,7
2018/7/4 12:15:39,-0.963,-0.315,0.242,-4.146,6.829,2.439,2,7
2018/7/4 12:15:39,-0.973,-0.316,0.266,-7.073,6.159,4.939,2,7
2018/7/4 12:15:39,-0.968,-0.326,0.278,-5.671,6.402,5.61,2,7
2018/7/4 12:15:39,-0.968,-0.326,0.278,-1.524,5.549,6.341,2,7
2018/7/4 12:15:39,-0.957,-0.322,0.273,0.122,4.268,6.951,2,7
2018/7/4 12:15:39,-0.957,-0.322,0.273,-2.134,2.622,8.659,2,7
2018/7/4 12:15:39,-0.986,-0.344,0.258,-7.134,0.793,7.866,2,7
2018/7/4 12:15:39,-0.971,-0.349,0.261,2.683,2.134,2.073,2,7
2018/7/4 12:15:39,-0.966,-0.32,0.25,8.841,-0.671,-4.39,2,7
2018/7/4 12:15:39,-0.976,-0.332,0.233,2.622,-1.829,-3.78,2,7
2018/7/4 12:15:40,-0.973,-0.322,0.234,9.512,-0.061,-9.024,2,7
2018/7/4 12:15:40,-0.973,-0.322,0.234,10.793,1.098,-10.61,2,7
2018/7/4 12:15:40,-0.963,-0.304,0.239,12.073,1.707,-9.939,2,7
2018/7/4 12:15:40,-0.963,-0.304,0.239,11.646,2.134,-7.988,2,7
2018/7/4 12:15:40,-0.957,-0.307,0.236,10.244,3.049,-5.183,2,7
2018/7/4 12:15:40,-0.97,-0.313,0.23,15.976,7.317,0.305,2,7
2018/7/4 12:15:40,-0.97,-0.313,0.23,18.476,6.829,1.341,2,7
2018/7/4 12:15:40,-0.973,-0.303,0.236,14.756,5.549,2.012,2,7
2018/7/4 12:15:40,-0.973,-0.303,0.236,9.085,3.963,1.341,2,7
2018/7/4 12:15:40,-0.966,-0.309,0.224,3.72,3.841,-0.488,2,7
2018/7/4 12:15:40,-0.959,-0.319,0.222,2.073,5.549,-0.549,2,7
2018/7/4 12:15:40,-0.959,-0.319,0.222,6.037,8.902,0.488,2,7
2018/7/4 12:15:40,-0.975,-0.324,0.229,15.244,12.012,1.037,2,7
2018/7/4 12:15:40,-0.975,-0.324,0.229,22.683,11.829,-0.061,2,7
2018/7/4 12:15:40,-0.983,-0.302,0.239,11.463,8.354,-2.378,2,7
2018/7/4 12:15:40,-0.98,-0.31,0.249,7.5,5.366,-0.976,2,7
2018/7/4 12:15:40,-0.98,-0.31,0.249,8.537,2.744,-0.061,2,7
2018/7/4 12:15:40,-0.977,-0.317,0.249,8.598,0.793,0.854,2,7
2018/7/4 12:15:40,-0.983,-0.326,0.236,9.573,-0.061,0.793,2,7
2018/7/4 12:15:40,-0.983,-0.326,0.236,10.488,-1.341,-0.915,2,7
2018/7/4 12:15:40,-0.986,-0.318,0.225,10.427,-3.049,-3.232,2,7
2018/7/4 12:15:41,-0.986,-0.318,0.225,5.671,-4.024,-5.366,2,7
2018/7/4 12:15:41,-0.975,-0.311,0.216,4.085,-4.085,-7.683,2,7
2018/7/4 12:15:41,-0.964,-0.302,0.213,3.049,-2.378,-7.256,2,7
2018/7/4 12:15:41,-0.964,-0.302,0.213,2.988,-0.549,-5.976,2,7
2018/7/4 12:15:41,-0.972,-0.299,0.226,2.317,4.878,2.561,2,7
2018/7/4 12:15:41,-0.977,-0.306,0.236,2.317,5.488,3.78,2,7
2018/7/4 12:15:41,-0.977,-0.306,0.236,2.805,5.427,4.695,2,7
2018/7/4 12:15:41,-0.971,-0.309,0.246,0.915,3.78,7.073,2,7
2018/7/4 12:15:41,-0.974,-0.315,0.24,0.427,2.561,7.256,2,7
2018/7/4 12:15:41,-0.974,-0.315,0.24,-2.134,0.366,6.951,2,7
2018/7/4 12:15:41,-0.971,-0.331,0.228,-4.695,-0.366,5.793,2,7
2018/7/4 12:15:41,-0.971,-0.331,0.228,-3.78,-0.061,3.11,2,7
2018/7/4 12:15:41,-0.971,-0.329,0.227,-1.098,0.244,-1.585,2,7
2018/7/4 12:15:41,-0.976,-0.316,0.229,-3.78,-1.037,-4.024,2,7
2018/7/4 12:15:41,-0.974,-0.308,0.228,-2.744,-1.28,-5.122,2,7
2018/7/4 12:15:41,-0.974,-0.308,0.228,-3.598,-1.524,-5.244,2,7
2018/7/4 12:15:41,-0.971,-0.304,0.226,-1.037,0.061,-2.439,2,7
2018/7/4 12:15:42,-0.978,-0.303,0.228,-2.073,0,-0.61,2,7
2018/7/4 12:15:42,-0.978,-0.303,0.228,-2.988,0.061,0.122,2,7
2018/7/4 12:15:42,-0.977,-0.308,0.229,-0.488,1.037,1.463,2,7
2018/7/4 12:15:42,-0.977,-0.309,0.237,0.244,1.463,2.622,2,7
2018/7/4 12:15:42,-0.977,-0.309,0.237,0.915,1.585,3.78,2,7
2018/7/4 12:15:42,-0.979,-0.313,0.246,2.561,1.646,4.39,2,7
2018/7/4 12:15:42,-0.979,-0.313,0.246,3.171,1.098,4.512,2,7
2018/7/4 12:15:42,-0.978,-0.315,0.25,3.415,0.549,4.268,2,7
2018/7/4 12:15:42,-0.974,-0.318,0.246,3.598,-1.951,2.317,2,7
2018/7/4 12:15:42,-0.964,-0.311,0.23,4.512,-1.89,-1.829,2,7
2018/7/4 12:15:42,-0.968,-0.31,0.225,5.427,-0.549,-1.951,2,7
2018/7/4 12:15:42,-0.975,-0.305,0.229,5.732,1.402,-2.561,2,7
2018/7/4 12:15:42,-0.975,-0.305,0.229,5.976,2.195,-2.805,2,7
2018/7/4 12:15:42,-0.977,-0.293,0.236,4.39,1.89,-3.354,2,7
2018/7/4 12:15:42,-0.977,-0.293,0.236,1.524,1.098,-3.963,2,7
2018/7/4 12:15:42,-0.972,-0.292,0.235,-0.488,1.463,-2.622,2,7
2018/7/4 12:15:42,-0.969,-0.293,0.239,0.671,2.439,-0.732,2,7
